# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	Ku1 (J/m3)
0	-9.913492e-11	1.4551915e-10	-0.99999183	0	0	-0.22000001	657777.75
0	-8.6402e-11	0	-0.99999166	0	0	-0.21000001	657777.75
0	-8.6402e-11	3.6379788e-11	-0.9999912	0	0	-0.20000002	657777.75
0	-1.1823431e-10	5.820766e-11	-0.999991	0	0	-0.19	657777.75
0	-7.094059e-11	1.4551915e-11	-0.9999906	0	0	-0.18	657777.75
0	-1.4006218e-10	1.3096724e-10	-0.99999017	0	0	-0.16999999	657777.75
0	-1.0186341e-10	7.2759576e-11	-0.99998987	0	0	-0.15999998	657777.75
0	-1.4460966e-10	8.731149e-11	-0.9999894	0	0	-0.14999999	657777.75
0	-1.5006663e-10	-2.1827873e-11	-0.9999889	0	0	-0.14	657777.75
0	-1.9190338e-10	1.5279511e-10	-0.99998844	0	0	-0.13	657777.75
0	-1.09139364e-10	-7.2759576e-11	-0.9999879	0	0	-0.12	657777.75
0	-1.7826096e-10	1.1641532e-10	-0.9999873	0	0	-0.11000001	657777.75
0	-2.9467628e-10	1.6007107e-10	-0.99998677	0	0	-0.10000001	657777.75
0	-1.9463187e-10	1.4551915e-10	-0.99998593	0	0	-0.09	657777.75
0	-1.3460522e-10	-5.820766e-11	-0.9999852	0	0	-0.07999999	657777.75
0	-1.7371349e-10	1.7462298e-10	-0.9999843	0	0	-0.07	657777.75
0	-2.0827429e-10	2.3283064e-10	-0.9999834	0	0	-0.06	657777.75
0	-1.4733814e-10	-1.4551915e-11	-0.99998224	0	0	-0.050000004	657777.75
0	-2.9831426e-10	2.0372681e-10	-0.99998105	0	0	-0.039999995	657777.75
0	-3.5106495e-10	1.7462298e-10	-0.99997973	0	0	-0.03	657777.75
0	-4.2018655e-10	2.0372681e-10	-0.9999782	0	0	-0.019999998	657777.75
0	-4.7293724e-10	2.910383e-10	-0.99997634	0	0	-0.009999999	657777.75
0	-7.1122486e-10	0	-0.9999741	0	0	0	657777.75
0	-7.585186e-10	1.1641532e-10	-0.9999717	0	0	0.009999999	657777.75
0	-7.9489837e-10	2.3283064e-10	-0.99996847	0	0	0.019999998	657777.75
0	-1.0459189e-09	4.656613e-10	-0.9999647	0	0	0.03	657777.75
0	-1.6370905e-09	6.9849193e-10	-0.9999598	0	0	0.039999995	657777.75
0	-2.0208972e-09	1.3969839e-09	-0.99995345	0	0	0.050000004	657777.75
0	-2.2646418e-09	1.9208528e-09	-0.99994487	0	0	0.06	657777.75
0	-5.0513336e-09	3.608875e-09	-0.9999323	0	0	0.07	657777.75
0	-9.264113e-09	6.170012e-09	-0.999913	0	0	0.07999999	657777.75
0	-3.2530806e-08	2.537854e-08	-0.9998794	0	0	0.09	657777.75
0	-3.9362567e-07	2.940651e-07	-0.9998115	0	0	0.10000001	657777.75
0	-4.1239873e-05	3.1027477e-05	-0.9996308	0	0	0.11000001	657777.75
0	-0.0013739583	0.0010337671	-0.99902177	0	0	0.12	657777.75
0	-0.0023647838	0.0017792666	-0.9986836	0	0	0.13	657777.75
0	-2.8328941e-08	2.6389898e-08	0.9999889	0	0	0.14	657777.75
0	6.548362e-11	1.4551915e-11	0.9999894	0	0	0.14999999	657777.75
0	1.0186341e-10	7.275958e-12	0.99998975	0	0	0.15999998	657777.75
0	1.6552804e-10	-1.0186341e-10	0.99999017	0	0	0.16999999	657777.75
0	8.185452e-11	-2.910383e-11	0.9999906	0	0	0.18	657777.75
0	8.458301e-11	-2.910383e-11	0.999991	0	0	0.19	657777.75
0	8.8220986e-11	-1.0186341e-10	0.99999124	0	0	0.20000002	657777.75
0	8.185452e-11	-7.275958e-12	0.99999166	0	0	0.21000001	657777.75
0	1.0459189e-10	-5.0931703e-11	0.99999183	0	0	0.22000001	657777.75
0	1.0822987e-10	-8.0035534e-11	0.99999213	0	0	0.23	657777.75
0	8.0035534e-11	1.4551915e-11	0.99999243	0	0	0.24	657777.75
0	5.638867e-11	1.0913936e-11	0.9999926	0	0	0.25	657777.75
0	7.4578566e-11	1.4551915e-11	0.9999928	0	0	0.26	657777.75
0	4.274625e-11	-1.2369128e-10	0.99999297	0	0	0.27	657777.75
0	6.639311e-11	-3.637979e-12	0.99999326	0	0	0.28	657777.75
0	6.002665e-11	-4.3655746e-11	0.99999344	0	0	0.29	657777.75
0	6.184564e-11	-8.731149e-11	0.9999936	0	0	0.29999998	657777.75
0	3.9108272e-11	1.4551915e-11	0.9999938	0	0	0.30999997	657777.75
0	2.4556357e-11	-3.274181e-11	0.9999939	0	0	0.31999996	657777.75
0	4.456524e-11	1.4551915e-11	0.9999942	0	0	0.33	657777.75
0	3.9108272e-11	7.275958e-12	0.9999943	0	0	0.33999997	657777.75
0	4.7293724e-11	7.275958e-12	0.9999944	0	0	0.34999996	657777.75
0	5.2750693e-11	0	0.9999946	0	0	0.36	657777.75
0	3.5470293e-11	-3.6379788e-11	0.99999464	0	0	0.37	657777.75
0	2.2737368e-11	-7.275958e-12	0.9999949	0	0	0.38	657777.75
0	1.9099389e-11	1.0913936e-11	0.999995	0	0	0.39	657777.75
0	5.2750693e-11	-3.6379788e-11	0.99999505	0	0	0.40000004	657777.75
0	3.7289283e-11	1.8189894e-12	0.9999952	0	0	0.41000003	657777.75
0	2.6375346e-11	-7.275958e-12	0.9999953	0	0	0.42000002	657777.75
0	3.3651304e-11	-6.184564e-11	0.99999535	0	0	0.43000004	657777.75
0	3.092282e-11	-3.637979e-12	0.9999955	0	0	0.44000003	657777.75
0	3.6379788e-11	3.637979e-12	0.9999955	0	0	0.45000002	657777.75
0	2.8194336e-11	0	0.9999957	0	0	0.46	657777.75
0	-9.094947e-13	0	0.9999958	0	0	0.47	657777.75
0	3.1832315e-11	0	0.9999958	0	0	0.48	657777.75
0	1.9099389e-11	2.910383e-11	0.999996	0	0	0.49	657777.75
0	2.5465852e-11	-2.1827873e-11	0.999996	0	0	0.5	657777.75
0	2.2737368e-11	7.275958e-12	0.999996	0	0	0.49	657777.75
0	3.45608e-11	-2.0008883e-11	0.9999958	0	0	0.48	657777.75
0	1.4551915e-11	-5.0931703e-11	0.9999958	0	0	0.47	657777.75
0	3.1832315e-11	-5.456968e-12	0.9999957	0	0	0.46	657777.75
0	2.8194336e-11	-7.2759576e-11	0.9999955	0	0	0.45000002	657777.75
0	2.5465852e-11	7.275958e-12	0.9999954	0	0	0.44000003	657777.75
0	3.092282e-11	-9.094947e-12	0.99999535	0	0	0.43000004	657777.75
0	3.1832315e-11	3.637979e-12	0.9999953	0	0	0.42000002	657777.75
0	2.8194336e-11	2.7284841e-11	0.9999952	0	0	0.41000003	657777.75
0	2.910383e-11	-6.730261e-11	0.99999505	0	0	0.40000004	657777.75
0	9.094947e-12	3.637979e-12	0.999995	0	0	0.39	657777.75
0	6.366463e-12	7.275958e-12	0.9999949	0	0	0.38	657777.75
0	0	-4.3655746e-11	0.99999464	0	0	0.37	657777.75
0	5.7298166e-11	-2.1827873e-11	0.9999946	0	0	0.36	657777.75
0	4.092726e-11	-1.4551915e-11	0.9999944	0	0	0.34999996	657777.75
0	6.0936145e-11	0	0.9999942	0	0	0.33999997	657777.75
0	7.094059e-11	2.1827873e-11	0.9999942	0	0	0.33	657777.75
0	4.0017767e-11	2.5465852e-11	0.9999939	0	0	0.31999996	657777.75
0	5.0931703e-11	-1.5279511e-10	0.9999938	0	0	0.30999997	657777.75
0	5.820766e-11	-8.367351e-11	0.9999936	0	0	0.29999998	657777.75
0	4.820322e-11	2.1827873e-11	0.99999344	0	0	0.29	657777.75
0	3.6379788e-11	-1.4551915e-11	0.99999326	0	0	0.28	657777.75
0	2.6375346e-11	-1.3460522e-10	0.99999297	0	0	0.27	657777.75
0	7.912604e-11	-8.0035534e-11	0.9999928	0	0	0.26	657777.75
0	5.638867e-11	-2.1827873e-11	0.9999926	0	0	0.25	657777.75
0	7.2759576e-11	7.275958e-12	0.99999243	0	0	0.24	657777.75
0	8.913048e-11	2.910383e-11	0.9999921	0	0	0.23	657777.75
0	6.82121e-11	1.4551915e-11	0.99999183	0	0	0.22000001	657777.75
0	1.027729e-10	-5.0931703e-11	0.99999166	0	0	0.21000001	657777.75
0	9.640644e-11	-1.4551915e-11	0.9999913	0	0	0.20000002	657777.75
0	7.366907e-11	-5.820766e-11	0.999991	0	0	0.19	657777.75
0	8.8220986e-11	-4.3655746e-11	0.9999906	0	0	0.18	657777.75
0	1.5006663e-10	-7.275958e-12	0.9999902	0	0	0.16999999	657777.75
0	1.0822987e-10	-1.4551915e-10	0.99998987	0	0	0.15999998	657777.75
0	1.7007551e-10	-4.3655746e-11	0.9999894	0	0	0.14999999	657777.75
0	1.6189006e-10	-1.6007107e-10	0.9999889	0	0	0.14	657777.75
0	1.9099389e-10	5.820766e-11	0.99998844	0	0	0.13	657777.75
0	1.4460966e-10	1.4551915e-11	0.9999879	0	0	0.12	657777.75
0	1.8644641e-10	1.4551915e-11	0.9999873	0	0	0.11000001	657777.75
0	2.7193892e-10	-8.731149e-11	0.99998677	0	0	0.10000001	657777.75
0	1.3460522e-10	5.820766e-11	0.99998593	0	0	0.09	657777.75
0	1.9281288e-10	-1.4551915e-10	0.9999852	0	0	0.07999999	657777.75
0	1.5643309e-10	-2.6193447e-10	0.9999844	0	0	0.07	657777.75
0	2.0099833e-10	-1.7462298e-10	0.9999834	0	0	0.06	657777.75
0	2.237357e-10	-2.0372681e-10	0.99998224	0	0	0.050000004	657777.75
0	3.5106495e-10	-2.764864e-10	0.99998105	0	0	0.039999995	657777.75
0	3.092282e-10	-8.731149e-11	0.9999798	0	0	0.03	657777.75
0	3.3651304e-10	-1.7462298e-10	0.9999782	0	0	0.019999998	657777.75
0	3.783498e-10	1.1641532e-10	0.99997634	0	0	0.009999999	657777.75
0	7.9671736e-10	-6.9849193e-10	0.9999741	0	0	0	657777.75
0	6.87578e-10	-2.910383e-10	0.9999717	0	0	-0.009999999	657777.75
0	5.802576e-10	-4.947651e-10	0.99996847	0	0	-0.019999998	657777.75
0	9.0039975e-10	-1.1059456e-09	0.9999647	0	0	-0.03	657777.75
0	1.5297701e-09	-8.1490725e-10	0.9999598	0	0	-0.039999995	657777.75
0	1.7662387e-09	-1.3969839e-09	0.9999535	0	0	-0.050000004	657777.75
0	2.6557245e-09	-2.4447218e-09	0.99994487	0	0	-0.06	657777.75
0	4.960384e-09	-3.259629e-09	0.99993235	0	0	-0.07	657777.75
0	9.664291e-09	-6.9849193e-09	0.9999129	0	0	-0.07999999	657777.75
0	2.9474904e-08	-1.2340024e-08	0.9998794	0	0	-0.09	657777.75
0	3.6102756e-07	-1.3969839e-07	0.9998115	0	0	-0.10000001	657777.75
0	3.9379367e-05	-1.593493e-05	0.99963075	0	0	-0.11000001	657777.75
0	0.0015482076	-0.0006267438	0.9990053	0	0	-0.12	657777.75
0	0.0024239803	-0.0009812759	0.99872726	0	0	-0.13	657777.75
0	4.9196387e-08	-3.405148e-08	-0.99998903	0	0	-0.14	657777.75
0	7.275958e-12	-4.3655746e-11	-0.9999894	0	0	-0.14999999	657777.75
0	-1.2278178e-10	1.3096724e-10	-0.99998975	0	0	-0.15999998	657777.75
0	-1.7644197e-10	-7.275958e-12	-0.9999902	0	0	-0.16999999	657777.75
0	-1.0186341e-10	1.4551915e-11	-0.9999906	0	0	-0.18	657777.75
0	-9.5496944e-11	2.910383e-11	-0.999991	0	0	-0.19	657777.75
0	-6.639311e-11	6.548362e-11	-0.9999912	0	0	-0.20000002	657777.75
0	-8.0035534e-11	1.09139364e-10	-0.99999166	0	0	-0.21000001	657777.75
0	-1.0004442e-10	-1.4551915e-11	-0.99999183	0	0	-0.22000001	657777.75
0	-1.0004442e-10	-2.910383e-11	-0.9999922	0	0	-0.23	657777.75
0	-1.027729e-10	3.6379788e-11	-0.9999924	0	0	-0.24	657777.75
0	-3.45608e-11	1.6007107e-10	-0.9999926	0	0	-0.25	657777.75
0	-7.912604e-11	8.0035534e-11	-0.9999928	0	0	-0.26	657777.75
0	-5.638867e-11	-7.275958e-12	-0.99999297	0	0	-0.27	657777.75
0	-4.092726e-11	-1.8189894e-11	-0.99999326	0	0	-0.28	657777.75
0	-3.9108272e-11	1.8189894e-11	-0.99999344	0	0	-0.29	657777.75
0	-4.3655746e-11	-2.1827873e-11	-0.9999936	0	0	-0.29999998	657777.75
0	-4.3655746e-11	3.637979e-12	-0.99999374	0	0	-0.30999997	657777.75
0	-4.1836756e-11	-1.0913936e-11	-0.9999939	0	0	-0.31999996	657777.75
0	-3.5470293e-11	0	-0.9999942	0	0	-0.33	657777.75
0	-4.1836756e-11	-1.8189894e-11	-0.9999943	0	0	-0.33999997	657777.75
0	-4.3655746e-11	5.0931703e-11	-0.9999944	0	0	-0.34999996	657777.75
0	-6.002665e-11	3.6379788e-11	-0.9999946	0	0	-0.36	657777.75
0	-3.1832315e-11	3.6379788e-11	-0.99999464	0	0	-0.37	657777.75
0	-2.5465852e-11	5.638867e-11	-0.9999949	0	0	-0.38	657777.75
0	-1.1823431e-11	-1.6370905e-11	-0.999995	0	0	-0.39	657777.75
0	-4.820322e-11	1.0913936e-11	-0.999995	0	0	-0.40000004	657777.75
0	-1.0913936e-11	0	-0.9999952	0	0	-0.41000003	657777.75
0	-4.0017767e-11	-5.0931703e-11	-0.99999535	0	0	-0.42000002	657777.75
0	-2.5465852e-11	6.548362e-11	-0.99999535	0	0	-0.43000004	657777.75
0	-3.9108272e-11	3.637979e-12	-0.9999954	0	0	-0.44000003	657777.75
0	-2.910383e-11	-1.0913936e-11	-0.9999955	0	0	-0.45000002	657777.75
0	-2.910383e-11	-1.8189894e-12	-0.9999957	0	0	-0.46	657777.75
0	-1.9099389e-11	5.820766e-11	-0.9999958	0	0	-0.47	657777.75
0	-4.092726e-11	0	-0.9999958	0	0	-0.48	657777.75
0	-1.9099389e-11	0	-0.999996	0	0	-0.49	657777.75
0	-2.1827873e-11	-1.8189894e-12	-0.999996	0	0	-0.5	657777.75
0	-1.8189894e-12	-1.2732926e-11	-0.9999958	0	0	-0.5	643333.3
0	-4.274625e-11	2.1827873e-11	-0.9999958	0	0	-0.49	643333.3
0	-3.092282e-11	7.275958e-12	-0.9999955	0	0	-0.48	643333.3
0	-3.274181e-11	-2.3646862e-11	-0.9999955	0	0	-0.47	643333.3
0	-3.1832315e-11	-9.094947e-12	-0.99999535	0	0	-0.46	643333.3
0	-3.45608e-11	3.092282e-11	-0.99999535	0	0	-0.45000002	643333.3
0	-3.092282e-11	5.456968e-12	-0.9999952	0	0	-0.44000003	643333.3
0	-3.274181e-11	-1.8189894e-12	-0.99999505	0	0	-0.43000004	643333.3
0	-4.1836756e-11	5.456968e-12	-0.999995	0	0	-0.42000002	643333.3
0	-3.092282e-11	1.8189894e-12	-0.99999475	0	0	-0.41000003	643333.3
0	-2.728484e-12	5.0931703e-11	-0.99999475	0	0	-0.40000004	643333.3
0	-4.456524e-11	-6.548362e-11	-0.9999946	0	0	-0.39	643333.3
0	-2.2737368e-11	5.0931703e-11	-0.9999944	0	0	-0.38	643333.3
0	-4.456524e-11	-3.6379788e-11	-0.9999943	0	0	-0.37	643333.3
0	-4.1836756e-11	1.0913936e-11	-0.9999942	0	0	-0.36	643333.3
0	-2.1827873e-11	7.275958e-12	-0.9999939	0	0	-0.34999996	643333.3
0	-4.0017767e-11	-3.637979e-12	-0.9999938	0	0	-0.33999997	643333.3
0	-3.092282e-11	2.1827873e-11	-0.9999936	0	0	-0.33	643333.3
0	-6.2755134e-11	7.275958e-12	-0.99999344	0	0	-0.31999996	643333.3
0	-3.1832315e-11	0	-0.99999326	0	0	-0.30999997	643333.3
0	-6.366463e-11	-7.275958e-12	-0.99999297	0	0	-0.29999998	643333.3
0	-7.8216544e-11	3.637979e-12	-0.9999928	0	0	-0.29	643333.3
0	-4.820322e-11	-2.1827873e-11	-0.9999926	0	0	-0.28	643333.3
0	-5.638867e-11	3.637979e-12	-0.99999243	0	0	-0.27	643333.3
0	-5.820766e-11	1.0186341e-10	-0.9999922	0	0	-0.26	643333.3
0	-7.548806e-11	2.1827873e-11	-0.99999183	0	0	-0.25	643333.3
0	-1.191438e-10	-1.4551915e-11	-0.99999166	0	0	-0.24	643333.3
0	-1.1186785e-10	8.731149e-11	-0.9999912	0	0	-0.23	643333.3
0	-6.366463e-11	0	-0.999991	0	0	-0.22000001	643333.3
0	-1.1186785e-10	5.820766e-11	-0.99999064	0	0	-0.21000001	643333.3
0	-1.3005774e-10	4.3655746e-11	-0.9999903	0	0	-0.20000002	643333.3
0	-9.094947e-11	-1.4551915e-11	-0.99998987	0	0	-0.19	643333.3
0	-1.2914825e-10	2.1827873e-11	-0.9999894	0	0	-0.18	643333.3
0	-1.1459633e-10	1.0186341e-10	-0.99998903	0	0	-0.16999999	643333.3
0	-2.2646418e-10	1.0186341e-10	-0.99998844	0	0	-0.15999998	643333.3
0	-1.5734258e-10	0	-0.99998796	0	0	-0.14999999	643333.3
0	-8.913048e-11	7.2759576e-11	-0.9999873	0	0	-0.14	643333.3
0	-1.5643309e-10	5.820766e-11	-0.99998665	0	0	-0.13	643333.3
0	-1.9826984e-10	1.4551915e-10	-0.9999861	0	0	-0.12	643333.3
0	-1.2187229e-10	8.731149e-11	-0.9999852	0	0	-0.11000001	643333.3
0	-1.9190338e-10	1.0186341e-10	-0.9999844	0	0	-0.10000001	643333.3
0	-2.3737812e-10	2.3283064e-10	-0.9999835	0	0	-0.09	643333.3
0	-2.0008883e-10	3.2014214e-10	-0.9999825	0	0	-0.07999999	643333.3
0	-1.03682396e-10	3.2014214e-10	-0.9999812	0	0	-0.07	643333.3
0	-4.4929038e-10	5.820766e-10	-0.9999799	0	0	-0.06	643333.3
0	-4.311005e-10	1.1641532e-10	-0.9999783	0	0	-0.050000004	643333.3
0	-4.8930815e-10	4.3655746e-10	-0.9999766	0	0	-0.039999995	643333.3
0	-4.3655746e-10	5.2386895e-10	-0.9999745	0	0	-0.03	643333.3
0	-8.62201e-10	4.656613e-10	-0.99997187	0	0	-0.019999998	643333.3
0	-7.3305273e-10	5.820766e-11	-0.99996895	0	0	-0.009999999	643333.3
0	-9.586074e-10	4.947651e-10	-0.9999652	0	0	0	643333.3
0	-1.2332748e-09	1.3969839e-09	-0.99996054	0	0	0.009999999	643333.3
0	-1.4315447e-09	1.5133992e-09	-0.9999543	0	0	0.019999998	643333.3
0	-2.6066118e-09	1.5716068e-09	-0.99994594	0	0	0.03	643333.3
0	-4.3528416e-09	3.3178367e-09	-0.99993396	0	0	0.039999995	643333.3
0	-9.34233e-09	6.519258e-09	-0.9999157	0	0	0.050000004	643333.3
0	-2.4854671e-08	1.3969839e-08	-0.99988425	0	0	0.06	643333.3
0	-3.1573654e-07	1.5110709e-07	-0.99982226	0	0	0.07	643333.3
0	-2.8407967e-05	1.3462035e-05	-0.99966335	0	0	0.07999999	643333.3
0	-0.0012210041	0.0005788449	-0.9991223	0	0	0.09	643333.3
0	-0.0027917635	0.001323503	-0.9986579	0	0	0.10000001	643333.3
0	-5.8590558e-08	3.853347e-08	0.9999852	0	0	0.11000001	643333.3
0	4.0017767e-11	-1.0186341e-10	0.99998605	0	0	0.12	643333.3
0	1.7462298e-10	-5.820766e-11	0.99998665	0	0	0.13	643333.3
0	1.718945e-10	-7.2759576e-11	0.9999873	0	0	0.14	643333.3
0	1.07320375e-10	-1.3096724e-10	0.99998796	0	0	0.14999999	643333.3
0	1.5825208e-10	-1.4551915e-10	0.9999885	0	0	0.15999998	643333.3
0	1.7462298e-10	-7.2759576e-11	0.99998903	0	0	0.16999999	643333.3
0	1.6189006e-10	-1.4551915e-11	0.9999894	0	0	0.18	643333.3
0	9.822543e-11	2.1827873e-11	0.99998987	0	0	0.19	643333.3
0	1.4824764e-10	4.3655746e-11	0.9999903	0	0	0.20000002	643333.3
0	9.640644e-11	2.910383e-11	0.9999906	0	0	0.21000001	643333.3
0	8.276402e-11	-1.4551915e-11	0.999991	0	0	0.22000001	643333.3
0	8.367351e-11	0	0.9999912	0	0	0.23	643333.3
0	8.6402e-11	-3.6379788e-11	0.99999166	0	0	0.24	643333.3
0	7.912604e-11	-1.4551915e-11	0.99999183	0	0	0.25	643333.3
0	1.3278623e-10	1.8189894e-11	0.9999922	0	0	0.26	643333.3
0	7.003109e-11	1.4551915e-11	0.99999243	0	0	0.27	643333.3
0	5.9117156e-11	2.1827873e-11	0.9999926	0	0	0.28	643333.3
0	7.730705e-11	-1.4188117e-10	0.9999928	0	0	0.29	643333.3
0	3.0013325e-11	-1.09139364e-10	0.99999297	0	0	0.29999998	643333.3
0	7.4578566e-11	-1.0913936e-11	0.99999326	0	0	0.30999997	643333.3
0	8.0035534e-11	2.1827873e-11	0.99999344	0	0	0.31999996	643333.3
0	3.8198777e-11	-2.1827873e-11	0.9999936	0	0	0.33	643333.3
0	3.3651304e-11	-7.2759576e-11	0.9999938	0	0	0.33999997	643333.3
0	4.3655746e-11	1.4551915e-11	0.99999404	0	0	0.34999996	643333.3
0	2.2737368e-11	0	0.9999942	0	0	0.36	643333.3
0	4.9112714e-11	-2.1827873e-11	0.9999943	0	0	0.37	643333.3
0	2.5465852e-11	-7.275958e-12	0.9999944	0	0	0.38	643333.3
0	2.910383e-11	-7.275958e-12	0.9999946	0	0	0.39	643333.3
0	-1.8189894e-12	-2.1827873e-11	0.99999464	0	0	0.40000004	643333.3
0	3.7289283e-11	-3.092282e-11	0.9999949	0	0	0.41000003	643333.3
0	3.0013325e-11	1.8189894e-11	0.999995	0	0	0.42000002	643333.3
0	3.274181e-11	-1.2732926e-11	0.99999505	0	0	0.43000004	643333.3
0	3.1832315e-11	-1.6370905e-11	0.9999952	0	0	0.44000003	643333.3
0	3.0013325e-11	-1.4551915e-11	0.9999953	0	0	0.45000002	643333.3
0	2.0918378e-11	-1.0913936e-11	0.99999535	0	0	0.46	643333.3
0	3.6379788e-11	-1.0913936e-11	0.9999955	0	0	0.47	643333.3
0	5.7298166e-11	1.4551915e-11	0.9999955	0	0	0.48	643333.3
0	3.7289283e-11	-2.3646862e-11	0.9999958	0	0	0.49	643333.3
0	1.36424205e-11	-1.6370905e-11	0.9999958	0	0	0.5	643333.3
0	3.7289283e-11	-4.9112714e-11	0.9999957	0	0	0.49	643333.3
0	3.1832315e-11	7.275958e-12	0.9999955	0	0	0.48	643333.3
0	2.2737368e-11	2.5465852e-11	0.9999955	0	0	0.47	643333.3
0	3.5470293e-11	9.094947e-12	0.99999535	0	0	0.46	643333.3
0	1.0004442e-11	-7.275958e-12	0.9999953	0	0	0.45000002	643333.3
0	5.4569682e-11	-3.274181e-11	0.9999952	0	0	0.44000003	643333.3
0	3.092282e-11	7.275958e-12	0.9999951	0	0	0.43000004	643333.3
0	2.5465852e-11	-2.5465852e-11	0.999995	0	0	0.42000002	643333.3
0	3.45608e-11	-7.275958e-12	0.99999475	0	0	0.41000003	643333.3
0	6.366463e-12	-5.0931703e-11	0.99999464	0	0	0.40000004	643333.3
0	6.0936145e-11	1.8189894e-11	0.9999946	0	0	0.39	643333.3
0	1.4551915e-11	-1.4551915e-11	0.9999944	0	0	0.38	643333.3
0	4.0017767e-11	3.6379788e-11	0.9999943	0	0	0.37	643333.3
0	4.9112714e-11	-5.820766e-11	0.9999942	0	0	0.36	643333.3
0	1.36424205e-11	-3.6379788e-11	0.9999939	0	0	0.34999996	643333.3
0	3.0013325e-11	-6.184564e-11	0.9999938	0	0	0.33999997	643333.3
0	3.7289283e-11	-1.2732926e-10	0.9999936	0	0	0.33	643333.3
0	7.4578566e-11	-6.548362e-11	0.99999344	0	0	0.31999996	643333.3
0	5.5479177e-11	3.637979e-12	0.99999326	0	0	0.30999997	643333.3
0	4.638423e-11	-1.0186341e-10	0.99999297	0	0	0.29999998	643333.3
0	9.094947e-11	2.910383e-11	0.9999928	0	0	0.29	643333.3
0	4.820322e-11	-7.275958e-12	0.9999926	0	0	0.28	643333.3
0	6.548362e-11	-5.4569682e-11	0.99999243	0	0	0.27	643333.3
0	9.3677954e-11	-3.6379788e-11	0.9999922	0	0	0.26	643333.3
0	7.730705e-11	-4.3655746e-11	0.99999183	0	0	0.25	643333.3
0	9.458745e-11	0	0.99999166	0	0	0.24	643333.3
0	5.5479177e-11	-4.3655746e-11	0.9999912	0	0	0.23	643333.3
0	7.730705e-11	-2.910383e-11	0.999991	0	0	0.22000001	643333.3
0	1.2823875e-10	1.4551915e-11	0.9999906	0	0	0.21000001	643333.3
0	1.1641532e-10	-1.0186341e-10	0.9999903	0	0	0.20000002	643333.3
0	1.1186785e-10	2.910383e-11	0.99998987	0	0	0.19	643333.3
0	1.209628e-10	1.4551915e-11	0.9999894	0	0	0.18	643333.3
0	1.373337e-10	-1.891749e-10	0.99998903	0	0	0.16999999	643333.3
0	1.7007551e-10	-7.2759576e-11	0.9999885	0	0	0.15999998	643333.3
0	1.4006218e-10	-3.6379788e-11	0.99998796	0	0	0.14999999	643333.3
0	1.03682396e-10	-7.2759576e-11	0.99998736	0	0	0.14	643333.3
0	1.8280844e-10	2.910383e-11	0.99998665	0	0	0.13	643333.3
0	1.8098945e-10	0	0.9999861	0	0	0.12	643333.3
0	1.9736035e-10	-7.2759576e-11	0.9999852	0	0	0.11000001	643333.3
0	1.6189006e-10	-1.4551915e-10	0.9999844	0	0	0.10000001	643333.3
0	2.2191671e-10	-2.1827873e-10	0.9999835	0	0	0.09	643333.3
0	2.5102054e-10	-2.4738256e-10	0.9999825	0	0	0.07999999	643333.3
0	2.3283064e-10	-3.6379788e-10	0.9999812	0	0	0.07	643333.3
0	3.237801e-10	-1.4551915e-10	0.9999799	0	0	0.06	643333.3
0	4.2564352e-10	-1.1641532e-10	0.9999783	0	0	0.050000004	643333.3
0	5.275069e-10	-4.0745363e-10	0.9999766	0	0	0.039999995	643333.3
0	4.3291948e-10	-2.3283064e-10	0.9999744	0	0	0.03	643333.3
0	8.4946805e-10	-4.0745363e-10	0.99997187	0	0	0.019999998	643333.3
0	5.0386006e-10	-5.820766e-11	0.99996895	0	0	0.009999999	643333.3
0	1.1550583e-09	-2.6193447e-10	0.9999652	0	0	0	643333.3
0	1.4952093e-09	-9.895302e-10	0.99996054	0	0	-0.009999999	643333.3
0	1.3478711e-09	-6.9849193e-10	0.9999543	0	0	-0.019999998	643333.3
0	2.4301698e-09	-1.6298145e-09	0.99994594	0	0	-0.03	643333.3
0	4.7421054e-09	-2.6775524e-09	0.999934	0	0	-0.039999995	643333.3
0	8.340066e-09	-6.519258e-09	0.9999156	0	0	-0.050000004	643333.3
0	3.6408892e-08	-1.4901161e-08	0.99988425	0	0	-0.06	643333.3
0	3.351488e-07	-1.6251579e-07	0.99982226	0	0	-0.07	643333.3
0	2.9098988e-05	-1.4363788e-05	0.99966335	0	0	-0.07999999	643333.3
0	0.0012309337	-0.0006078086	0.9991233	0	0	-0.09	643333.3
0	0.0026452774	-0.0013061846	0.99869645	0	0	-0.10000001	643333.3
0	7.1050636e-08	-4.8210495e-08	-0.9999852	0	0	-0.11000001	643333.3
0	-5.002221e-11	5.820766e-11	-0.9999861	0	0	-0.12	643333.3
0	-1.7371349e-10	5.820766e-11	-0.99998665	0	0	-0.13	643333.3
0	-1.1732482e-10	2.910383e-11	-0.99998736	0	0	-0.14	643333.3
0	-1.09139364e-10	2.910383e-11	-0.9999879	0	0	-0.14999999	643333.3
0	-1.9190338e-10	1.4551915e-11	-0.9999885	0	0	-0.15999998	643333.3
0	-1.2641976e-10	1.4551915e-11	-0.99998903	0	0	-0.16999999	643333.3
0	-1.027729e-10	-1.4551915e-11	-0.9999894	0	0	-0.18	643333.3
0	-1.1641532e-10	-1.4551915e-11	-0.99998987	0	0	-0.19	643333.3
